"X","Unnamed..0","Unnamed..0.1","country","title","zip","instagram_likes","kmeans"
7437,7437,"7436",NA,"Последний в коллекции #2014 #олимпиада #cocacola",NA,2,"9"
7438,7438,"7437",NA,"I found you! #Louis #LouisTomlinson #ShareACoke #CocaCola #OneDirection #Lovely #Love",NA,8,"9"
7439,7439,"7438",NA,"#kanasalaatti #cocacola #good #evening",NA,6,"9"
7440,7440,"7439",NA,"@ the #cocacola factory. #owner",NA,6,"10"
7441,7441,"7440",NA,"#cocacola #love #it #happy #instalove #ig23c0m ",NA,4,"9"
7442,7442,"7441","Croatia","#CocaCola#with#my#name#nails#mint green#sparkles#","10020",4,"9"
7443,7443,"7442",NA,"#Incredibile#mi#anno#dedicato#anche#la#bottiglia#di#cocacola#bomber#tottalleeeee",NA,5,"9"
7444,7444,"7443",NA,"#cocacola #smile #sorriso #coca #word #red #drink #happy #pois #dedica #instagood #like #love #best",NA,13,"1"
7445,7445,"7444",NA,"Hora do Lanche haha #Pastel #CocaCola #Gordices !!!",NA,2,"9"
7446,7446,"7445",NA,"My opa back in the day crazy weird how much he looks like my dad #young #backintheday #Germany #Dillingin #opa #crazy #funny #jokes #suites #cocacola",NA,3,"9"
7447,7447,"7446",NA,"#cocacola #drinks",NA,1,"9"
7448,7448,"7447",NA,"Après les révisions on mange haha #paniza#fafa#tiramisu#batatavoice#oasis#cocacola#instafood#foodporn",NA,4,"9"
7449,7449,"7448",NA,"#cocacola",NA,0,"9"
7450,7450,"7449",NA,"#cocacola #my #name",NA,2,"9"
7451,7451,"7450","United States","What I encountered on my way to work. #cocacola #truck #morning #mbi","60610",4,"9"
7452,7452,"7451",NA,"Condividi con... #greta#matteo#cocacola#finalmente#condividicon#normale#zero",NA,4,"9"
7453,7453,"7452","Italy","#cocacola #amore ❤❤❤","10123",10,"10"
7454,7454,"7453",NA,"Me acabo de comprar una #CocaCola caducada XD",NA,2,"1"
7455,7455,"7454",NA,"#cocacola",NA,0,"9"
7456,7456,"7455",NA,"#cocacola #name #coca #cola #shareacoke",NA,18,"9"
7457,7457,"7456",NA,"#cocacola #hello #lovely",NA,7,"9"
7458,7458,"7457",NA,"#Cocacola #Rodoviária #Buzao #Drika #Minhabrother #Considerodemais!",NA,1,"9"
7459,7459,"7458",NA,"#cocacola #coke #with #my #friend #summer #hanging",NA,5,"1"
7460,7460,"7459",NA,"#coke  #cocacola #dreads #drugs",NA,6,"9"
7461,7461,"7460",NA,"London 2012 official drink  #cocacola #straight #from #britain #only",NA,68,"10"
7462,7462,"7461","Italy","#enjoy w/ #cocacola","20010",57,"7"
7463,7463,"7462",NA,"Why does my mom have so many fun soda cams in her office? #cocacola #polarbears #fun",NA,3,"1"
7464,7464,"7463",NA,"Finally Found My Name!! #dietcoke #name #bottle #cocacola #shareacoke",NA,4,"1"
7465,7465,"7464",NA,"coca cola ball 2012 celebrating cokes 100 yrs in the philippines w piolo pascual @garryvalenciano, @jovitbaldivino @arnelpineda #cocacola @bubupjp  #throwbackthursday",NA,27,"6"
7466,7466,"7465",NA,"■ #love #cocacola #vintage #instadaily #instagood #coke",NA,10,"9"
7467,7467,"7466",NA,"#cocacola#amore#love#amour#amor#Αγάπη#愛#liebe#láska#rakastaa#liefnebben#الحب",NA,12,"9"
7468,7468,"7467",NA,"#cocacola",NA,6,"9"
7469,7469,"7468",NA,"#like#like4like#cute#sweet#pizza#cocacola#swag#lovely#instagramtagsdotcom#instagood",NA,13,"9"
7470,7470,"7469",NA,"Partagez un coca avec moi ^^ #cocacola #bottle",NA,8,"1"
7471,7471,"7470",NA,"Перекус дня: а-ля хотдог (две сосиски с кетчупом и корейской морковкой в 
багете) и диетическая кола (надо же следить за фигурой!).#еда#хотдог#сосиска#парень#бойфренд#перекус#ужин#путешествие#красноярск#абакан#сибирь#батон#кола#кокакола#диета#food#hotdog#guy#boyfriend#trip#siberia#russia#cocacola#diet#bread#car#solaris",NA,30,"1"
7472,7472,"7471",NA,"Nada mejor que una #CocaCola ",NA,2,"9"
7473,7473,"7472",NA,"Pagaliau ir aš radau savo vardą! :D #cocacola #drink #black #my #name #Simona #Kaunas #city",NA,10,"9"
7474,7474,"7473",NA,"#Canon #coca_cola",NA,33,"10"
7475,7475,"7474",NA,"#true #cocacola #goes #with #everything #edible #except #curry #yucky #f4f #followforlike #followforfollow #l4l #lawl #lol #like #followme #instafan #instame #instagood #instabored #instashit #instahappy #yolo",NA,18,"9"
7476,7476,"7475",NA,NA,NA,5,"9"
7477,7477,"7476",NA,"Fisketur med @jonask1 :) #teisendammen #fishing #nature #natur #cocacola #øl #lysholmer #trondheim #norway",NA,12,"9"
7478,7478,"7477",NA,"I make art exciting. I love how everyone in my class is all focused and then there's me like EAT ALL THE JUNKFOOD!! #summerschool #artclass #reesepieces #cocacola",NA,6,"9"
7479,7479,"7478",NA,"coca cola ball 2012 celebrating 100yrs of coke in the philippines @superchonggo @montesjulia08 @josephcmarco @mateoguidicelli @ericsantos #cocacola #throwbackthursday",NA,49,"6"
7480,7480,"7479",NA,"#vw #volkswagen #golf #gti #gtiedition #porsche #mk4 #g4 #newera #new #era #coca #cola #cocacola #posé",NA,21,"9"
7481,7481,"7480",NA,"La coca a quest'ora ci sta bene. #cocacola#caldo",NA,0,"9"
7482,7482,"7481",NA,"#rico #tarde #estacion #previaje #instagood #godmoments #tarde #calor #summertime #cocacola #compañia #caceres #refresco #goodtime #verano Uuummmm",NA,10,"9"
7483,7483,"7482",NA,"#cocacola#zero#love#istalove#drink#happiness#liketolike#istamoment#istacool#loveyou",NA,12,"10"
7484,7484,"7483",NA,"#study#epidemio#babes#cocacola",NA,7,"9"
7485,7485,"7484",NA,"#Cocacola @spelaversec",NA,4,"9"
7486,7486,"7485",NA,"#New #CocaCola #Cherry #Nail #Pink #Nike #Sport #FollowMe",NA,27,"1"
7487,7487,"7486",NA,"Day 12- Favorite Elounor picture! They're so adorable! Gosh get married already! #married #please #elounor #Eleanor #louis #coke #cocacola #pjs #pajamas #adorable #cute #love #june #summer",NA,22,"1"
7488,7488,"7487","Venezuela","#food #appetizers #eat #yummy #chickens #wings #drink #cocacola #ligh #beautiful #instamood #instalike #fine #nice #like #like4like #photooftheday #instafood",NA,33,"10"
7489,7489,"7488",NA,"#CocaCola #gang :D",NA,0,"9"
7490,7490,"7489",NA,"Yolo-forever young #likeforlike #instashit #instagood #instahub #football #car #cocacola #skate #hockey #home",NA,43,"1"
7491,7491,"7490","France","Coca cola avec ses Vosins @deeroz 
#voisins #cocacola #boisson #drink #love #with #dada #amour #moment #justmoment #iphone #instant #instagram #partage","95100",3,"9"
7492,7492,"7491",NA,"so basic, so good. #food #love #bacon #meat #coke #cocacola #drink #dinner #crisps",NA,5,"9"
7493,7493,"7492","France","#grandpalais #cinema #cinemaparadiso #paradiso #event #paris #ciné #drivein #americangraffiti #movie #movietime #goodtime #americannight #movienight #mk2 #colette #food #usfood #burger #diner #americanfood #burger #instagood #niceplace #bignight #retro #vintage #lucky #magical #cocacola #coca","75008",26,"10"
7494,7494,"7493",NA,"#bar#man#acrobatico#ultimo#giorno#di#scuola#buon#estate#bevete#che#fa#bene#l'acqua#fa#ruggine#la#cocacola#la#leva",NA,36,"1"
7495,7495,"7494","United States","lol A Coca-Cola Taxi cab car thing ! haha #yellowCar #CocaCola #Taxi #Cab #CocaColaCar","30313",8,"1"
7496,7496,"7495",NA,"had a cover for science :) LOL and coke mmm<3 #yum #nom #lol #movie #juice #food #nice #good #jj #IGers #tweetgram #webstagram #picoftheday #photooftheday #bestoftheday #pink #schoolbag #flowers #coke #cocacola #irish #science #school #yay #doubletap #spam",NA,24,"10"
7497,7497,"7496",NA,"Potato tacos!! #yum #foodporn #cocacola #mexicanfood",NA,10,"9"
7498,7498,"7497","Austria","Ich teile die Cola mit mir selber bin böse lol ✌#secondname #laura #johanna #cola #cocacola #lebeneben #chill #love #drink #happy","9020",73,"7"
7499,7499,"7498",NA,"#folga #socome #besteira #chocolate #cocacola #kitkat #omelhor.",NA,2,"9"
7500,7500,"7499",NA,"My favourite sweet and drink#sweet #drink #cocacola #vanilla #maoam #favourite #yum",NA,11,"1"
7501,7501,"7500","Portugal",NA,"3000-343",17,"1"
7502,7502,"7501",NA,"#Emma #Oisin #coke #cocacola #names #couple #cute",NA,6,"1"
7503,7503,"7502",NA,"Got my dinner already at home. Now at #work. And this is what I have to cope with tonight. Ooooooh my hihi. #cheesecake #chips #cocacola #starbucks #work #amsterdamarena #amsterdam #love it. #instafood #instagood #instagay #gay #gayboy #gayguy #teamgay #fun #amsterdam #thenetherlands #netherlands #nederland #mokum",NA,30,"1"
7504,7504,"7503",NA,"with @mirtillh :-)",NA,56,"5"
7505,7505,"7504",NA,"#me #asiangirl #cocacola #likeme #ykt",NA,6,"9"
7506,7506,"7505",NA,"Finally! #kate #name #bottle #coke #happiness #cocacola",NA,7,"9"
7507,7507,"7506",NA,"#CocaCola #polamokotowskie #Supra #Sun",NA,85,"7"
7508,7508,"7507",NA,"@delowder for the real hippy MFs!!! #aspartame #coke #cola #cocacola #fitfam #fitness #fitlife #summer #cutting #aesthetics #misc #aware #workout #work #muscle #delicious #tastey #drink #refresh #instafit #instagym #pog #physique",NA,21,"10"
7509,7509,"7508",NA,"#cocacola ",NA,2,"9"
7510,7510,"7509",NA,"Crazy !!!",NA,3,"1"
7511,7511,"7510",NA,"Lunch time #pollo#chicken#torrtillas#cocacola#millagro#agua#de#jamaica#chile#:)#full",NA,5,"9"
7512,7512,"7511","Italy","#cocacola #betta #elisabetta","44042",10,"1"
7513,7513,"7512",NA,"coca colas (100 years) happiness coffee table book  @superchonggo @montesjulia08 @josephcmarco @bernardokath #cocacola #throwbackthursday",NA,91,"6"
7514,7514,"7513",NA,"#mtgelite#photooftheday#keydestinatio#friends#best#bestFriends#instafriend #instagood #instagramers#city#brno##instanature#CzechRepublic#europe#TagsForLike #followers#cocacola#tereza#lucie#brno#nice#hi#now#niceday#happy#bottle#sunnyday",NA,21,"1"
7515,7515,"7514",NA,"#me #love #you #hahah #ashmy #basvanderheijden #cocacola @angeliniaa ",NA,5,"9"
7516,7516,"7515",NA,"#everythingnostalgic #antiques #art #collectibles #checkitout #cocacola #memorobilia #memories #nostalgia #nice #shastacounty",NA,11,"9"
7517,7517,"7516","Italy","Senza!!! #cocacola #instadrink #vittoria #io #me #instagram ","44042",11,"9"
7518,7518,"7517",NA,"Našla jsem se ! Jak originální :D #ginger #cocacola #martina #braid #wood #sun",NA,10,"9"
7519,7519,"7518",NA,"#cocacola#my#name#finally#style",NA,7,"1"
7520,7520,"7519","Brazil","#cocacola",NA,21,"1"
7521,7521,"7520",NA,"I will dedicate this to share a coke with ur all and my dear neighbour @benjaminlasnier ! Never felt this creative :-P #shareacoke #with #my #neighbour #benjaminlasnier #hoping #you #have #a #great #time #emilbramsensgaard #creative #feeling #love #weird #cocacola #nabo #benjamin #lasnier #see #you",NA,60,"7"
7522,7522,"7521","Germany","Coke Lukas :D #cologne #cocacola #name #summer #erfrischung #instalike #instafollow #instasummer","50858",16,"9"
7523,7523,"7522",NA,"#l'importante #è #crederci #cocacola #drink #il #genio #instanonsochefare #instagood #instaitalia. #non #sanno #più #che #inventare",NA,6,"1"
7524,7524,"7523",NA,"#CocaCola #Marion",NA,5,"9"
7525,7525,"7524","Brazil","Coca-Cola #cocacola #colacolaclothing #studiol #shoppingrioclaro #diadosnamorados #fashion #moda",NA,8,"1"
7526,7526,"7525",NA,"De una linea sale un dibujo, con @emilianasol <3 #cocacola #light #drawing #funny #crazy #draw #school  #class #classroom",NA,6,"9"
7527,7527,"7526",NA,"#friends#cocacola#vans#bikes#milea#malta#evening#projekty#najlepsze#13#icecream#biologia#sun#sunglasses#ts#niewieszcotokurwajest#chill#japierdole#niematopmodel",NA,14,"9"
7528,7528,"7527",NA,"Teri is the happiest person in the world right now^^ @terca9 #tereza #coke #cocacola #name #happy #teri #triple #tereza #nice #smile #girl #today #forever #me #mycoke #megusta #TagsForLikes #likeit #myself",NA,23,"9"
7529,7529,"7528","Switzerland","Andrea""s"" .
#bouteille #cocacola #coca #cola #zéro #my #name #genève #migros #plainpalais #suisse #like #instapic #instacool #instafollow","1205",13,"1"
7530,7530,"7529","Greece","Cherry Coke  & Strawberry Shisha Pen   #shishapen #eflava #shisha #strawberry #cherrycoke #cocacola #instasmoke #puffpuffpass #zante2013 #greece #lush #yummy #instadrink #instadaily #iphonesia #igers #photooftheday #enzobarzante","290 92",18,"10"
7531,7531,"7530",NA,"#mini #sprite #cola #cocacola #little #cute #sweet",NA,16,"1"
7532,7532,"7531",NA,"#vans #grass #skateboard #cocacola #converse #arm #swag #yolo #park",NA,12,"9"
7533,7533,"7532",NA,"#going #to #movie #popcorn #cocacola #like #with @iinksuuu @iidaleksandra",NA,41,"9"
7534,7534,"7533",NA,"Relax: take it easy.",NA,24,"1"
7535,7535,"7534","Brazil","Coca-Cola 179,90 por 125,90 #cocacola #colacolaclothing #studiol #shoppingrioclaro #diadosnamorados #fashion #iphonesia",NA,13,"1"
7536,7536,"7535",NA,"@maximedebrch je viens d'acheter du coca, regarde ce qu'il y a écrit sur la bouteille !",NA,5,"1"
7537,7537,"7536",NA,"#onedirection #thewanted #cocacola #pepsi",NA,5,"1"
7538,7538,"7537","Poland","#coca #cola #cocacola #with #my #name :-)","02-237",5,"9"
7539,7539,"7538","Italy","❤
Ad ognuno la sua!
#cocacola #love #myname
#instacool #instagram","00142",4,"1"
7540,7540,"7539",NA,"Almociin de leves ! #strogonoff#cocacola#batata#cerveja#salada#adoro ! #almoço da mãmãe!",NA,7,"9"
7541,7541,"7540",NA,"#cocacola #boisson #name #pub #bar #friend #love @seline_t",NA,15,"1"
7542,7542,"7541",NA,"#cocacola ✌",NA,1,"9"
7543,7543,"7542","France","Family affair #always #cocacola #friends #pimp #saymyname #tigersushifurs #teamcarton #grandpalais #cinemaparadiso #instagood #picoftheday (poke @laurene_tigersushifurs @tigersushifurs )","75008",53,"5"
7544,7544,"7543",NA,"даааааа #cola#cocacola# name#drink#thirst#summer",NA,3,"9"
7545,7545,"7544",NA,"#instagram #martina_swag23 #cocacola #martina #beach #sea #summer #with #boyfriend #follow #me",NA,20,"5"
7546,7546,"7545","Brazil","Coca-Cola 62,30 #cocacola #colacolaclothing #diadosnamorados #studiol #shoppingrioclaro #iphonesia #fashion",NA,12,"1"
7547,7547,"7546",NA,"Coca-cola my friends #rings #selfie #cocacola #fuckyeah",NA,6,"1"
7548,7548,"7547",NA,"Placeres de la vida. #CocaCola #Coca #Cola",NA,10,"1"
7549,7549,"7548",NA,"#cocacola #passetto #ancona",NA,2,"9"
7550,7550,"7549",NA,"#me #and #my #bestfriend @juli_e_  #love #you #brunette #skandinavian #girl #finland #summer #happy #goodtime #cocacola #bestis #f4f",NA,20,"9"
7551,7551,"7550","Poland","Szał zakupów #shopping #real #robert #cocacola #pojdzie #w #cycki #orbit #manufaktura #lodz","91-071",14,"9"
7552,7552,"7551",NA,"Ce #CocaCola #Zéro était meilleur que les autres.",NA,15,"9"
7553,7553,"7552",NA,"coca cola ball 2012 @sarahgeronimo @garryvalenciano #cocacola @happiness",NA,28,"6"
7554,7554,"7553","Poland","#mistrz #cocacola #nauka #biologia","87-100",3,"9"
7555,7555,"7554","Brazil","Coca-Cola #cocacola #colacolaclothing #moda #fashion #studiol #shoppingrioclaro #diadosnamorados","13506-845",10,"1"
7556,7556,"7555",NA,"Урурур. Так давно не была в маке*
#best #coke #cocacola #cola #vanilla #taste #love #endlich #tw #tagsforlikes #food #beverage",NA,4,"1"
7557,7557,"7556",NA,"#best#CocaCola#Míša!",NA,10,"9"
7558,7558,"7557",NA,"#condividi #cocacola #mattia #amor #bere #sun #caldo",NA,2,"9"
7559,7559,"7558","Italy","~❤ #coke #cocacola #sharing #cute #smile #sorriso #happy #happiness #sea #beach #love #can #instalike #picoftheday #food #instadaily #like #girl #instagood #bestoftheday #instacool #instago #follow #webstagram #colorful #style","95016",66,"9"
7560,7560,"7559",NA,"#cocacola #cocacolaforyou #coke #ivett #black #white #red #home #name",NA,3,"9"
7561,7561,"7560","Brazil","Coca-Cola #cocacola #colacolaclothing #moda #fashion #studiol #shoppingrioclaro #diadosnamorados",NA,6,"1"
7562,7562,"7561","Brazil","#nadaprafazer #doritos #cocacola #chocolate #bomdemais #almoço #feliz",NA,6,"9"
7563,7563,"7562","Poland","#cocacola #can #limited #edition #couple #fizzy #drink #Galeria #Łódzka #great #idea #heart #instapeople #instacool #Poland","95-080",44,"1"
7564,7564,"7563",NA,"Accidently found one with my name on it! 
#shareacoke #delaencoke #cocacola #soda #fizzy #drink",NA,20,"1"
7565,7565,"7564","France","Trop mignonnes #bottle #marcjacobs #cocacola #coke #light #nice #lovely #nailpolish #orangefizz #chanel ","59139",13,"9"
7566,7566,"7565","Denmark","#mortenfonvig #michaeljackson #thriller25 #kingofpop #billiejean #beatit #cocacolazero #cocacola","8210",4,"9"
7567,7567,"7566",NA,"#siskon #kans #kebul \,,/ #rullakebab #systerbaari #CocaCola #muumilimu #shareacokewhit #blackandwhite #mustavalkonen #l4l #tagsforlikes #lovemilla #finnishgirls #finnishkebab #instafood #foodporn #instagood",NA,27,"9"
7568,7568,"7567",NA,"Drink a coke with your friends. New Logo. #cocacola",NA,1,"9"
7569,7569,"7568",NA,"We so funny #dan #burn #coke #cocacola #hoodie #boy #share #cute @dannydanburn",NA,11,"1"
7570,7570,"7569","Belgium","#cocacola #tags #céline #tim #alexandre #nicolas #awesome","1200",5,"9"
7571,7571,"7570",NA,"#cocacola #soda #summer #car #music #mall #goodday #happy #pool #movies",NA,22,"1"
7572,7572,"7571",NA,"добрый вечер#alco#friends#session#jagermeister#cocacola",NA,10,"9"
7573,7573,"7572",NA,"#old #cool #cocacola #cocacolawall #vintage #oldbuilding #loveit #lovethis #likethis #photography #indiana #lafayetteindiana #coke",NA,35,"5"
7574,7574,"7573",NA,"Capas#pradarresaca#pracurarresaca#cocacola#Budweiser",NA,0,"9"
7575,7575,"7574",NA,"#love #TFLers #tweegram #photooftheday #funny #amazing #followme #friends #look #instalike #igers #picoftheday #cocacola #instadaily #instafollow #like #girls #iphoneonly #instagood #bestoftheday #instacool #instago #all_shots #follow #webstagram #colorful #style #swag",NA,49,"1"
7576,7576,"7575",NA,"Momentos de felicidad....* #cocacola #instapic #coke #instamood #instacolor #instagramers #instamoments #instagram_mexico #picoftheday #potd #likeforlike #igers #taptap #kik #iphonesia #iphoneonly",NA,14,"1"
7577,7577,"7576",NA,"#school #today #pola #cocacola",NA,9,"9"
7578,7578,"7577",NA,"#CocaCola #Semi #Truck #Making #Delivery #Caught #In #Motion #Stadium #Blvd #At #Citgo #Cool #Clouds #Cloudporn #Red #Pop #Soda #WorldWide #NumberOne #Beverage",NA,9,"1"
7579,7579,"7578","United States","Haha this is how I feel every time... #coke #cocacola #pepsi #notthesame","60068",18,"10"
7580,7580,"7579",NA,"So hungry. #food #fastfood #meal #mcdonald's #cheeseburger #chips #cocacola #yummy #hungry",NA,5,"1"
7581,7581,"7580",NA," #squaready #cocacola#zero#un'#amica#e#la#top#nomi#sopra#silvia#e#sara#friend",NA,8,"1"
7582,7582,"7581","Switzerland","#cocacola #coke #vapiano #lausanne #mum #pasta #miam","1006",13,"1"
7583,7583,"7582",NA,"#home #thaks #mom ❤ #americanfood #cupcakes #cocacola #cherry #drpepper #good #jj #tbt #lovethem #likethem #tweegram #tagsforlikes #iphonesia #american #instagram #instafood",NA,15,"10"
7584,7584,"7583",NA,"@andreemammola #love #cocacola",NA,7,"1"
7585,7585,"7584",NA,"#McDonald#McLancheFeliz#happy#BigMac#potato#gril#CocaCola#night#stars#the#moon#cold#white#food",NA,5,"9"
